# 2021-02-17, 17:05:24.641447
# fs = 1000 Hz, N = 12000
# NI 9201, 19.6.0
t,ai0
3.035000000,0.348687318
3.036000000,0.384684573
3.037000000,0.425824293
3.038000000,0.451536618
3.039000000,0.477248943
3.040000000,0.492676338
3.041000000,0.492676338
3.042000000,0.497818803
3.043000000,0.487533873
3.044000000,0.472106478
3.045000000,0.446394153
3.046000000,0.420681828
3.047000000,0.374399643
3.048000000,0.333259923
3.049000000,0.286977738
3.050000000,0.225268158
3.051000000,0.168701043
3.052000000,0.112133928
3.053000000,0.050424348
3.054000000,-0.011285232
3.055000000,-0.067852347
3.056000000,-0.134704392
3.057000000,-0.191271507
3.058000000,-0.252981087
3.059000000,-0.304405737
3.060000000,-0.350687922
3.061000000,-0.391827642
3.062000000,-0.427824897
3.063000000,-0.463822152
3.064000000,-0.484392012
3.065000000,-0.494676942
3.066000000,-0.499819407
3.067000000,-0.504961872
3.068000000,-0.489534477
3.069000000,-0.474107082
3.070000000,-0.448394757
3.071000000,-0.422682432
3.072000000,-0.376400247
3.073000000,-0.340402992
3.074000000,-0.288978342
3.075000000,-0.237553692
3.076000000,-0.186129042
3.077000000,-0.119276997
3.078000000,-0.052424952
3.079000000,0.009284628
3.080000000,0.065851743
3.081000000,0.127561323
3.082000000,0.189270903
3.083000000,0.245838018
3.084000000,0.297262668
3.085000000,0.338402388
3.086000000,0.384684573
3.087000000,0.420681828
3.088000000,0.451536618
3.089000000,0.477248943
3.090000000,0.497818803
3.091000000,0.487533873
3.092000000,0.492676338
3.093000000,0.487533873
3.094000000,0.466964013
3.095000000,0.446394153
3.096000000,0.420681828
3.097000000,0.374399643
3.098000000,0.338402388
3.099000000,0.292120203
3.100000000,0.230410623
3.101000000,0.173843508
3.102000000,0.112133928
3.103000000,0.055566813
3.104000000,-0.001000302
3.105000000,-0.072994812
3.106000000,-0.139846857
3.107000000,-0.186129042
3.108000000,-0.252981087
3.109000000,-0.294120807
3.110000000,-0.350687922
3.111000000,-0.391827642
3.112000000,-0.432967362
3.113000000,-0.458679687
3.114000000,-0.484392012
3.115000000,-0.494676942
3.116000000,-0.499819407
3.117000000,-0.499819407
3.118000000,-0.494676942
3.119000000,-0.484392012
3.120000000,-0.453537222
3.121000000,-0.422682432
3.122000000,-0.381542712
3.123000000,-0.335260527
3.124000000,-0.294120807
3.125000000,-0.237553692
3.126000000,-0.180986577
3.127000000,-0.114134532
3.128000000,-0.057567417
3.129000000,0.004142163
3.130000000,0.065851743
3.131000000,0.127561323
3.132000000,0.184128438
3.133000000,0.240695553
3.134000000,0.292120203
3.135000000,0.343544853
3.136000000,0.384684573
3.137000000,0.425824293
3.138000000,0.451536618
3.139000000,0.472106478
3.140000000,0.492676338
